log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
763,영업팀,user_b07_sales_13,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,736,886,1622,1.07,2026-07-05 14:25:00
764,마케팅팀,user_b07_mkt_12,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,608,647,1255,0.62,2026-08-29 10:21:00
765,고객지원팀,user_b07_cs_16,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,980,976,1956,0.96,2026-04-07 15:28:00
766,개발팀,user_b07_dev_06,Python 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,395,926,1321,0.99,2026-05-11 16:43:00
767,인사팀,user_b07_hr_17,HR 리더십 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,756,782,1538,3.69,2026-09-02 15:28:00
768,고객지원팀,user_b07_cs_06,"FAQ 구조 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,508,1081,1589,0.91,2026-09-11 11:45:00
769,재무/기획팀,user_b07_finplan_08,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,392,398,790,0.5,2026-08-20 13:30:00
770,재무/기획팀,user_b07_finplan_24,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,948,462,1410,0.74,2026-02-21 09:07:00
771,재무/기획팀,user_b07_finplan_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,907,1020,1927,0.97,2026-06-04 11:04:00
772,인사팀,user_b07_hr_02,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,590,1031,1621,4.37,2026-03-01 13:17:00
773,개발팀,user_b07_dev_04,"SQLAlchemy 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,543,676,1219,3.05,2026-04-24 15:38:00
774,마케팅팀,user_b07_mkt_05,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,387,564,951,0.51,2026-08-05 11:18:00
775,영업팀,user_b07_sales_09,계약 성공률 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,902,1149,2051,1.06,2026-04-20 14:28:00
776,개발팀,user_b07_dev_10,개발팀에서 공유할 마스킹 모듈 결과 보고서를 1페이지 분량으로 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,736,921,1657,1.1,2026-08-29 15:07:00
777,개발팀,user_b07_dev_07,"대시보드 API 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,320,1186,1506,0.94,2026-06-09 15:14:00
778,고객지원팀,user_b07_cs_15,팀 내 공유용으로 결제 오류 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,250,227,477,0.23,2026-01-11 09:48:00
779,마케팅팀,user_b07_mkt_19,"시장 조사 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,903,486,1389,0.75,2026-01-01 09:47:00
780,영업팀,user_b07_sales_03,상반기 영업 파이프라인 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,496,741,1237,0.85,2026-08-12 09:20:00
781,고객지원팀,user_b07_cs_05,재문의율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,755,1263,2018,1.11,2026-08-28 15:58:00
782,개발팀,user_b07_dev_15,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,488,397,885,0.41,2026-04-25 15:27:00
783,마케팅팀,user_b07_mkt_21,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,1061,1045,2106,1.32,2026-05-14 16:53:00
784,고객지원팀,user_b07_cs_11,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,465,838,1303,0.94,2026-04-12 15:12:00
785,개발팀,user_b07_dev_06,팀 내 공유용으로 SQLAlchemy 관련 아이디어를 10개 제안해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,349,230,579,0.26,2026-07-20 13:07:00
786,고객지원팀,user_b07_cs_07,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,496,603,1099,0.73,2026-03-26 11:04:00
787,영업팀,user_b07_sales_08,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1066,709,1775,0.78,2026-08-26 09:31:00
788,개발팀,user_b07_dev_14,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,974,910,1884,1.17,2026-08-04 09:13:00
789,개발팀,user_b07_dev_11,SQLAlchemy 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,551,843,1394,0.97,2026-09-12 11:58:00
790,재무/기획팀,user_b07_finplan_19,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1007,703,1710,0.77,2026-09-02 17:55:00
791,재무/기획팀,user_b07_finplan_01,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,598,498,1096,0.51,2026-09-01 14:34:00
792,고객지원팀,user_b07_cs_04,고객지원팀에서 공유할 응답 시간 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,627,650,1277,0.81,2026-01-12 10:21:00
793,영업팀,user_b07_sales_16,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,458,503,961,0.48,2026-07-15 14:21:00
794,영업팀,user_b07_sales_11,데모고객D에게 보낼 후속 안내 메일을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,333,417,750,0.5,2026-04-23 12:12:00
795,영업팀,user_b07_sales_04,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,962,1094,2056,5.05,2026-04-14 15:41:00
796,마케팅팀,user_b07_mkt_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,329,453,782,0.41,2026-07-13 13:26:00
797,고객지원팀,user_b07_cs_12,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,607,1138,1745,1.26,2026-01-29 13:47:00
798,인사팀,user_b07_hr_21,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1018,1093,2111,1.05,2026-08-08 17:24:00
799,재무/기획팀,user_b07_finplan_20,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,748,982,1730,0.9,2026-03-06 12:24:00
800,고객지원팀,user_b07_cs_16,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,593,485,1078,0.5,2026-07-29 09:56:00
801,마케팅팀,user_b07_mkt_23,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,654,596,1250,0.6,2026-03-04 11:56:00
802,고객지원팀,user_b07_cs_10,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,337,562,899,0.64,2026-02-01 11:06:00
803,개발팀,user_b07_dev_11,FastAPI의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,346,339,685,0.33,2026-03-22 11:49:00
804,마케팅팀,user_b07_mkt_18,마케팅팀에서 공유할 브랜드 검색량 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,656,1122,1778,1.26,2026-03-28 09:29:00
805,개발팀,user_b07_dev_04,"Node.js에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,952,1177,2129,1.1,2026-09-27 16:32:00
806,영업팀,user_b07_sales_11,제안서 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,854,943,1797,0.9,2026-05-13 14:03:00
807,개발팀,user_b07_dev_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1-mini,810,835,1645,1.04,2026-09-02 11:33:00
808,영업팀,user_b07_sales_01,제안서 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,342,408,750,0.38,2026-06-11 17:53:00
809,마케팅팀,user_b07_mkt_01,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,873,1150,2023,1.06,2026-04-04 17:21:00
810,마케팅팀,user_b07_mkt_15,파일럿 고객 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,409,326,735,0.34,2026-09-01 15:00:00
811,개발팀,user_b07_dev_14,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,620,393,1013,0.44,2026-07-18 14:25:00
812,인사팀,user_b07_hr_07,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1400,456,1856,0.88,2026-05-06 16:55:00
813,고객지원팀,user_b07_cs_01,가상고객A 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,546,644,1190,0.61,2026-04-06 16:09:00
814,개발팀,user_b07_dev_14,Python 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,1226,531,1757,4.07,2026-01-05 11:32:00
815,재무/기획팀,user_b07_finplan_07,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,708,480,1188,0.68,2026-05-13 12:30:00
816,영업팀,user_b07_sales_18,파일럿 고객 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,348,654,1002,0.72,2026-04-11 09:57:00
817,영업팀,user_b07_sales_19,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,583,698,1281,0.66,2026-07-07 14:41:00
818,인사팀,user_b07_hr_04,상반기 온보딩 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,504,945,1449,1.05,2026-07-17 16:46:00
819,고객지원팀,user_b07_cs_05,SQLAlchemy에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,817,1446,2263,1.26,2026-03-10 12:49:00
820,재무/기획팀,user_b07_finplan_20,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,432,1109,1541,0.92,2026-02-10 16:58:00
821,고객지원팀,user_b07_cs_10,상담 스크립트 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1093,684,1777,0.99,2026-07-03 13:13:00
822,개발팀,user_b07_dev_09,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,300,557,857,0.62,2026-09-18 10:10:00
823,영업팀,user_b07_sales_19,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,352,413,765,0.39,2026-07-06 09:41:00
824,고객지원팀,user_b07_cs_09,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o-mini,996,671,1667,0.74,2026-01-28 10:41:00
825,고객지원팀,user_b07_cs_10,환불 정책 성과 데이터를 표로 요약하고 해석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,567,833,1400,0.96,2026-01-04 16:27:00
826,마케팅팀,user_b07_mkt_04,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,733,1017,1750,0.93,2026-06-09 17:28:00
827,재무/기획팀,user_b07_finplan_02,경쟁사 분석의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,193,472,665,0.39,2026-01-05 10:36:00
828,개발팀,user_b07_dev_14,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,262,548,810,0.46,2026-02-21 09:33:00
829,고객지원팀,user_b07_cs_13,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4.1-mini,476,1248,1724,1.32,2026-03-02 13:07:00
830,영업팀,user_b07_sales_05,고객 미팅 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,809,940,1749,1.14,2026-08-13 13:59:00
831,재무/기획팀,user_b07_finplan_22,샘플고객B에게 보낼 후속 안내 메일을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,404,446,850,0.43,2026-06-06 10:20:00
832,개발팀,user_b07_dev_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o,876,479,1355,2.77,2026-07-16 14:41:00
833,개발팀,user_b07_dev_16,개발팀에서 공유할 비동기 처리 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,464,979,1443,0.83,2026-06-07 15:59:00
834,영업팀,user_b07_sales_14,"영업 파이프라인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,331,696,1027,0.59,2026-02-04 12:36:00
835,마케팅팀,user_b07_mkt_04,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,929,576,1505,0.84,2026-07-30 17:07:00
836,마케팅팀,user_b07_mkt_17,랜딩페이지 이탈률의 개념을 비전공자도 이해할 수 있게 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,269,492,761,0.43,2026-09-13 09:35:00
837,마케팅팀,user_b07_mkt_03,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,885,1119,2004,1.04,2026-06-04 09:49:00
838,마케팅팀,user_b07_mkt_25,마케팅팀에서 공유할 광고 클릭률 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o,823,1123,1946,4.98,2026-05-02 14:37:00
839,개발팀,user_b07_dev_17,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,439,588,1027,0.69,2026-03-28 12:04:00
840,마케팅팀,user_b07_mkt_18,전환율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1420,473,1893,0.7,2026-04-11 09:22:00
841,영업팀,user_b07_sales_19,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,704,1069,1773,0.96,2026-09-14 12:24:00
842,재무/기획팀,user_b07_finplan_13,MAU 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,555,1040,1595,0.9,2026-08-17 16:57:00
843,영업팀,user_b07_sales_07,대형 고객 제안 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,886,803,1689,4.73,2026-01-09 16:46:00
844,개발팀,user_b07_dev_08,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,536,1021,1557,1.13,2026-07-24 09:20:00
845,영업팀,user_b07_sales_17,매출 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,630,1080,1710,0.95,2026-03-21 14:05:00
846,인사팀,user_b07_hr_09,"데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,517,708,1225,0.65,2026-08-06 14:17:00
847,마케팅팀,user_b07_mkt_24,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,471,548,1019,0.52,2026-04-17 17:05:00
848,재무/기획팀,user_b07_finplan_23,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,732,803,1535,0.77,2026-06-26 14:41:00
849,개발팀,user_b07_dev_03,SQLAlchemy 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,463,1130,1593,4.56,2026-01-24 15:59:00
850,영업팀,user_b07_sales_19,대형 고객 제안 성과 데이터를 표로 요약하고 해석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,642,647,1289,0.81,2026-02-17 13:48:00
851,마케팅팀,user_b07_mkt_09,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1049,440,1489,0.75,2026-06-14 09:31:00
852,고객지원팀,user_b07_cs_09,배송 지연 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,581,1246,1827,1.35,2026-02-14 12:32:00
853,개발팀,user_b07_dev_07,마스킹 모듈 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,873,613,1486,0.86,2026-04-22 16:27:00
854,마케팅팀,user_b07_mkt_01,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,897,1167,2064,1.08,2026-02-13 10:42:00
855,인사팀,user_b07_hr_19,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,826,374,1200,0.48,2026-08-07 17:09:00
856,고객지원팀,user_b07_cs_06,데모고객D에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,288,496,784,2.11,2026-01-20 13:30:00
857,개발팀,user_b07_dev_07,FastAPI 성과 데이터를 표로 요약하고 해석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,492,849,1341,0.74,2026-04-21 13:18:00
858,인사팀,user_b07_hr_21,"Python와 Django의 차이를 비교해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1,124,425,549,2.0,2026-02-25 17:20:00
859,마케팅팀,user_b07_mkt_23,캠페인 ROAS 성과 데이터를 표로 요약하고 해석해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,941,1041,1982,0.99,2026-09-11 14:38:00
860,재무/기획팀,user_b07_finplan_11,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,710,940,1650,0.86,2026-08-13 11:16:00
861,재무/기획팀,user_b07_finplan_17,Node.js와 Node.js의 차이를 비교해줘,gpt-4o,361,403,764,1.87,2026-05-30 14:40:00
862,마케팅팀,user_b07_mkt_15,마케팅팀에서 공유할 SNS 콘텐츠 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,527,700,1227,0.64,2026-04-30 11:49:00
863,마케팅팀,user_b07_mkt_04,다음 달 시장 조사 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,616,918,1534,0.82,2026-03-11 14:22:00
864,인사팀,user_b07_hr_03,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1120,439,1559,0.6,2026-04-30 17:51:00
865,고객지원팀,user_b07_cs_01,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,798,515,1313,0.74,2026-08-09 16:57:00
866,마케팅팀,user_b07_mkt_02,Python 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,278,477,755,0.42,2026-01-30 13:54:00
867,인사팀,user_b07_hr_01,HR 리더십 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,1067,603,1670,4.15,2026-05-11 15:07:00
868,개발팀,user_b07_dev_10,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,369,727,1096,0.8,2026-06-22 14:57:00
869,영업팀,user_b07_sales_06,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o,330,462,792,2.04,2026-05-16 10:27:00
870,고객지원팀,user_b07_cs_13,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,489,709,1198,0.64,2026-05-11 12:22:00
871,마케팅팀,user_b07_mkt_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,755,664,1419,3.27,2026-03-17 11:52:00
872,마케팅팀,user_b07_mkt_19,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,991,837,1828,0.86,2026-07-11 13:19:00
873,고객지원팀,user_b07_cs_12,고객지원팀에서 공유할 FAQ 구조 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,319,1008,1327,0.81,2026-04-01 10:08:00
874,인사팀,user_b07_hr_07,"온보딩 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4o-mini,328,1224,1552,0.97,2026-01-06 15:32:00
875,인사팀,user_b07_hr_03,입사 초기 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,710,955,1665,1.12,2026-08-09 09:02:00
876,개발팀,user_b07_dev_08,SQLAlchemy 성과 데이터를 표로 요약하고 해석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,670,597,1267,3.53,2026-09-15 16:10:00
877,인사팀,user_b07_hr_24,"사내 교육 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,390,1292,1682,1.34,2026-05-07 17:49:00
878,재무/기획팀,user_b07_finplan_18,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,520,421,941,0.44,2026-06-28 17:38:00
879,재무/기획팀,user_b07_finplan_17,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,524,1150,1674,0.97,2026-02-09 15:56:00
880,인사팀,user_b07_hr_24,온보딩 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,715,979,1694,0.89,2026-03-01 17:00:00
881,영업팀,user_b07_sales_01,데모고객D 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o,574,695,1269,3.16,2026-09-12 16:29:00
882,인사팀,user_b07_hr_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,446,689,1135,0.79,2026-01-05 17:30:00
883,인사팀,user_b07_hr_06,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o,927,652,1579,3.44,2026-04-09 16:32:00
884,인사팀,user_b07_hr_01,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,900,541,1441,0.62,2026-03-06 12:16:00
885,영업팀,user_b07_sales_07,리드 전환 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,521,979,1500,0.84,2026-06-26 09:19:00
886,개발팀,user_b07_dev_13,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1,901,354,1255,2.84,2026-02-10 11:57:00
887,인사팀,user_b07_hr_12,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,524,712,1236,0.65,2026-08-29 10:03:00
888,인사팀,user_b07_hr_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,902,384,1286,0.65,2026-04-21 16:51:00
889,재무/기획팀,user_b07_finplan_26,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,846,910,1756,0.88,2026-08-22 09:43:00
