log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
1025,개발팀,user_b04_dev_36,개발팀에서 공유할 마스킹 모듈 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,814,1238,2052,1.42,2026-05-23 11:10:00
1026,인사팀,user_b04_hr_11,성과 리뷰 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1113,713,1826,0.8,2026-06-16 16:39:00
1027,마케팅팀,user_b04_mkt_26,"광고 클릭률 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,770,548,1318,0.76,2026-08-24 15:40:00
1028,개발팀,user_b04_dev_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,902,701,1603,0.74,2026-03-28 13:00:00
1029,인사팀,user_b04_hr_04,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,739,1108,1847,0.99,2026-03-27 14:44:00
1030,영업팀,user_b04_sales_04,FastAPI를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,334,420,754,0.39,2026-03-24 14:48:00
1031,재무/기획팀,user_b04_finplan_02,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,1356,604,1960,1.0,2026-01-08 13:21:00
1032,인사팀,user_b04_hr_16,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,493,1190,1683,0.99,2026-06-14 12:55:00
1033,재무/기획팀,user_b04_finplan_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,477,457,934,0.45,2026-08-10 16:29:00
1034,재무/기획팀,user_b04_finplan_12,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,806,574,1380,0.62,2026-05-16 11:37:00
1035,영업팀,user_b04_sales_08,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,867,1142,2009,1.05,2026-06-12 12:30:00
1036,인사팀,user_b04_hr_20,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1293,576,1869,0.75,2026-06-11 17:57:00
1037,인사팀,user_b04_hr_01,조직문화 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,829,540,1369,0.77,2026-04-04 14:31:00
1038,마케팅팀,user_b04_mkt_23,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1214,624,1838,0.76,2026-01-20 09:31:00
1039,개발팀,user_b04_dev_25,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,779,920,1699,0.87,2026-06-06 09:50:00
1040,재무/기획팀,user_b04_finplan_13,React에서 알림 기능을 구현하는 예시 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1117,1297,2414,1.23,2026-07-21 16:07:00
1041,마케팅팀,user_b04_mkt_11,고객 세그먼트의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,206,377,583,0.33,2026-08-18 17:12:00
1042,재무/기획팀,user_b04_finplan_29,예산 계획 성과 데이터를 표로 요약하고 해석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,911,845,1756,0.84,2026-08-09 09:24:00
1043,마케팅팀,user_b04_mkt_21,랜딩페이지 이탈률 성과 데이터를 표로 요약하고 해석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,808,921,1729,0.87,2026-06-26 14:44:00
1044,마케팅팀,user_b04_mkt_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,264,440,704,0.39,2026-06-29 10:01:00
1045,인사팀,user_b04_hr_01,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,1089,584,1673,0.9,2026-03-29 14:12:00
1046,영업팀,user_b04_sales_10,"고객 미팅 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,398,870,1268,0.94,2026-07-08 12:27:00
1047,영업팀,user_b04_sales_12,영업 파이프라인 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1,892,1135,2027,6.16,2026-04-13 10:33:00
1048,인사팀,user_b04_hr_10,지원자 수의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,294,438,732,0.39,2026-05-15 14:22:00
1049,인사팀,user_b04_hr_06,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,747,1231,1978,1.39,2026-03-20 12:10:00
1050,개발팀,user_b04_dev_21,"Blob Storage와 React의 차이를 비교해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,330,345,675,1.62,2026-08-30 17:05:00
1051,개발팀,user_b04_dev_09,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘",gpt-4.1-mini,1129,650,1779,0.97,2026-06-04 13:54:00
1052,인사팀,user_b04_hr_13,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,688,600,1288,0.61,2026-03-20 14:40:00
1053,인사팀,user_b04_hr_17,"조직문화 성과 데이터를 표로 요약하고 해석해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,863,1057,1920,0.99,2026-07-05 10:40:00
1054,개발팀,user_b04_dev_38,대시보드 API 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,559,1110,1669,0.95,2026-04-03 16:55:00
1055,고객지원팀,user_b04_cs_06,Azure OpenAI 용어의 의미와 예시를 간단히 정리해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,379,352,731,0.45,2026-08-11 15:23:00
1056,재무/기획팀,user_b04_finplan_12,"Django에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,576,1125,1701,1.24,2026-03-06 14:30:00
1057,영업팀,user_b04_sales_12,대형 고객 제안 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,742,886,1628,0.83,2026-03-12 15:05:00
1058,개발팀,user_b04_dev_19,개발팀에서 공유할 Azure OpenAI 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,563,1211,1774,1.02,2026-03-05 14:18:00
1059,고객지원팀,user_b04_cs_10,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1392,763,2155,1.17,2026-06-24 13:42:00
1060,고객지원팀,user_b04_cs_02,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,324,698,1022,0.59,2026-08-05 09:17:00
1061,인사팀,user_b04_hr_17,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,470,823,1293,4.2,2026-03-03 12:19:00
1062,개발팀,user_b04_dev_23,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,1083,1494,2577,1.36,2026-09-12 14:09:00
1063,마케팅팀,user_b04_mkt_29,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,890,386,1276,0.51,2026-06-08 15:07:00
1064,인사팀,user_b04_hr_11,인사팀에서 공유할 지원자 수 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,577,853,1430,0.77,2026-05-23 13:22:00
1065,개발팀,user_b04_dev_21,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1043,529,1572,0.83,2026-07-02 13:40:00
1066,개발팀,user_b04_dev_01,Blob Storage 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,621,548,1169,0.56,2026-08-21 12:41:00
1067,인사팀,user_b04_hr_09,교육 만족도 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,809,602,1411,0.64,2026-02-26 10:28:00
1068,영업팀,user_b04_sales_24,리드 육성 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,411,1217,1628,1.27,2026-02-13 10:33:00
1069,인사팀,user_b04_hr_10,"HR 리더십 성과 데이터를 표로 요약하고 해석해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,591,879,1470,0.79,2026-05-01 09:49:00
1070,인사팀,user_b04_hr_14,PostgreSQL와 Blob Storage의 차이를 비교해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,193,249,442,0.23,2026-03-30 15:20:00
1071,마케팅팀,user_b04_mkt_30,2분기 광고 클릭률 성과를 경영진 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,635,798,1433,3.6,2026-02-09 14:28:00
1072,인사팀,user_b04_hr_02,교육 만족도와 SQLAlchemy의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,214,326,540,0.29,2026-04-27 15:53:00
1073,영업팀,user_b04_sales_23,대형 고객 제안 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,294,247,541,0.25,2026-09-06 13:15:00
1074,인사팀,user_b04_hr_15,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,796,678,1474,0.89,2026-09-15 17:09:00
1075,인사팀,user_b04_hr_01,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,757,802,1559,1.0,2026-02-14 10:06:00
1076,영업팀,user_b04_sales_18,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,623,466,1089,0.5,2026-07-24 12:45:00
1077,마케팅팀,user_b04_mkt_05,브랜드 검색량 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,632,1127,1759,1.26,2026-03-23 15:44:00
1078,개발팀,user_b04_dev_31,React 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,709,787,1496,0.75,2026-03-30 14:56:00
1079,개발팀,user_b04_dev_13,개발팀에서 공유할 추천 후보 API 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,563,1092,1655,1.2,2026-09-24 09:50:00
1080,마케팅팀,user_b04_mkt_10,브랜드 검색량 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,855,1224,2079,1.11,2026-04-05 14:42:00
1081,재무/기획팀,user_b04_finplan_12,테스트고객C 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,454,735,1189,0.65,2026-09-28 15:22:00
1082,개발팀,user_b04_dev_10,FastAPI에서 분류 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1,891,964,1855,5.43,2026-09-08 12:49:00
1083,재무/기획팀,user_b04_finplan_29,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,549,712,1261,0.66,2026-03-27 17:37:00
1084,영업팀,user_b04_sales_09,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,745,692,1437,0.89,2026-06-06 09:42:00
1085,재무/기획팀,user_b04_finplan_03,에러율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,486,651,1137,0.6,2026-04-05 16:57:00
1086,마케팅팀,user_b04_mkt_16,"테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,874,920,1794,0.89,2026-02-22 17:04:00
1087,인사팀,user_b04_hr_03,에러율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,888,872,1760,0.86,2026-05-15 12:37:00
1088,영업팀,user_b04_sales_15,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,772,993,1765,0.92,2026-05-29 13:15:00
1089,개발팀,user_b04_dev_31,마스킹 모듈 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,956,577,1533,0.66,2026-06-22 14:18:00
1090,마케팅팀,user_b04_mkt_28,마케팅팀에서 공유할 이메일 오픈율 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,830,919,1749,0.88,2026-03-20 10:33:00
1091,고객지원팀,user_b04_cs_03,테스트고객C 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,380,600,980,0.68,2026-03-24 16:19:00
1092,인사팀,user_b04_hr_21,팀 내 공유용으로 사내 교육 관련 아이디어를 10개 제안해줘,gpt-4o-mini,292,491,783,0.43,2026-06-25 14:51:00
1093,재무/기획팀,user_b04_finplan_01,Python에서 분류 기능을 구현하는 예시 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,487,871,1358,0.97,2026-02-28 12:05:00
1094,인사팀,user_b04_hr_12,다음 달 입사 초기 이탈률 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,421,682,1103,0.6,2026-05-22 15:10:00
1095,고객지원팀,user_b04_cs_11,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,653,1082,1735,0.95,2026-06-25 09:06:00
1096,인사팀,user_b04_hr_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,545,437,982,0.46,2026-02-22 10:39:00
1097,재무/기획팀,user_b04_finplan_16,서비스 로드맵 용어의 의미와 예시를 간단히 정리해줘,gpt-4o,117,304,421,1.22,2026-09-27 17:22:00
1098,고객지원팀,user_b04_cs_07,"환불 정책의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,174,454,628,0.48,2026-03-26 11:38:00
1099,고객지원팀,user_b04_cs_02,Azure OpenAI 용어의 의미와 예시를 간단히 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,246,416,662,0.47,2026-06-09 15:38:00
1100,인사팀,user_b04_hr_07,온보딩 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,793,594,1387,3.7,2026-09-21 12:34:00
1101,개발팀,user_b04_dev_08,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o,820,763,1583,3.7,2026-09-07 13:12:00
1102,마케팅팀,user_b04_mkt_19,랜딩페이지 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,454,997,1451,1.08,2026-05-06 13:57:00
1103,개발팀,user_b04_dev_25,"계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,607,839,1446,3.71,2026-03-26 16:58:00
1104,마케팅팀,user_b04_mkt_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o,1109,1204,2313,5.61,2026-06-27 15:46:00
1105,재무/기획팀,user_b04_finplan_10,매출과 비용와 GitHub Actions의 차이를 비교해줘,gpt-4o-mini,233,333,566,0.3,2026-04-25 14:47:00
1106,영업팀,user_b04_sales_27,PostgreSQL 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,326,408,734,1.84,2026-06-21 13:37:00
1107,영업팀,user_b04_sales_31,다음 달 리드 육성 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o,480,1181,1661,4.76,2026-02-09 09:01:00
1108,개발팀,user_b04_dev_10,Azure OpenAI 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,526,785,1311,0.91,2026-04-24 14:57:00
1109,인사팀,user_b04_hr_06,지원자 수 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,725,563,1288,0.76,2026-04-25 10:47:00
1110,재무/기획팀,user_b04_finplan_33,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,753,506,1259,0.72,2026-07-07 10:53:00
1111,마케팅팀,user_b04_mkt_20,캠페인 ROAS와 Blob Storage의 차이를 비교해줘,gpt-4.1-mini,352,369,721,0.46,2026-05-17 10:10:00
1112,재무/기획팀,user_b04_finplan_23,기능 채택률의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,113,405,518,1.57,2026-07-31 16:50:00
1113,개발팀,user_b04_dev_30,개발팀에서 공유할 추천 후보 API 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,487,690,1177,0.63,2026-02-14 09:03:00
1114,개발팀,user_b04_dev_32,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,735,1082,1817,4.73,2026-03-12 11:43:00
1115,고객지원팀,user_b04_cs_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,744,1241,1985,1.09,2026-04-30 15:13:00
1116,재무/기획팀,user_b04_finplan_10,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,490,486,976,0.48,2026-08-08 09:25:00
1117,인사팀,user_b04_hr_16,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,883,486,1369,0.58,2026-01-30 17:43:00
1118,영업팀,user_b04_sales_35,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,945,817,1762,1.07,2026-03-28 17:52:00
1119,영업팀,user_b04_sales_09,견적 안내 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,986,750,1736,4.65,2026-09-28 13:51:00
1120,고객지원팀,user_b04_cs_12,PostgreSQL를 사용할 때 주의할 점을 알려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,215,259,474,1.18,2026-06-25 13:48:00
1121,고객지원팀,user_b04_cs_13,환불 정책 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,498,1139,1637,0.95,2026-07-24 10:36:00
1122,마케팅팀,user_b04_mkt_30,신제품 캠페인 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,902,735,1637,0.76,2026-09-01 16:41:00
1123,영업팀,user_b04_sales_18,제안서와 SQLAlchemy의 차이를 비교해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,206,441,647,0.48,2026-01-23 15:41:00
1124,개발팀,user_b04_dev_22,팀 내 공유용으로 Azure OpenAI 관련 아이디어를 10개 제안해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,130,466,596,0.48,2026-09-30 17:40:00
1125,개발팀,user_b04_dev_09,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,1336,639,1975,0.8,2026-08-25 12:49:00
1126,재무/기획팀,user_b04_finplan_29,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,561,594,1155,0.74,2026-03-31 14:59:00
1127,고객지원팀,user_b04_cs_15,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,798,584,1382,0.63,2026-03-07 17:26:00
1128,영업팀,user_b04_sales_09,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,689,451,1140,0.5,2026-04-30 11:53:00
1129,고객지원팀,user_b04_cs_09,Node.js 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,258,256,514,0.25,2026-09-24 11:56:00
1130,개발팀,user_b04_dev_37,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,338,735,1073,0.62,2026-03-10 12:34:00
1131,재무/기획팀,user_b04_finplan_23,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,677,879,1556,0.81,2026-03-28 13:11:00
1132,재무/기획팀,user_b04_finplan_32,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1,715,739,1454,4.21,2026-01-27 14:09:00
1133,재무/기획팀,user_b04_finplan_05,재무/기획팀에서 공유할 투자 우선순위 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,334,804,1138,0.67,2026-04-19 12:45:00
1134,인사팀,user_b04_hr_16,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,855,844,1699,1.07,2026-08-09 11:16:00
1135,재무/기획팀,user_b04_finplan_30,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,405,577,982,3.06,2026-05-31 11:01:00
1136,고객지원팀,user_b04_cs_10,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,745,1000,1745,0.92,2026-01-21 11:36:00
1137,마케팅팀,user_b04_mkt_10,이메일 오픈율의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,346,343,689,0.43,2026-06-15 14:01:00
1138,재무/기획팀,user_b04_finplan_23,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,929,536,1465,3.03,2026-02-28 10:11:00
1139,인사팀,user_b04_hr_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,778,760,1538,0.75,2026-04-07 16:54:00
1140,재무/기획팀,user_b04_finplan_05,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1312,814,2126,0.92,2026-01-01 09:01:00
1141,인사팀,user_b04_hr_19,인사팀에서 공유할 성과 리뷰 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,435,994,1429,0.83,2026-02-16 13:44:00
1142,인사팀,user_b04_hr_19,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,573,1105,1678,0.95,2026-04-30 16:18:00
1143,영업팀,user_b04_sales_24,"분기 영업 전략 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,690,573,1263,0.76,2026-01-14 09:45:00
1144,인사팀,user_b04_hr_04,팀 내 공유용으로 온보딩 관련 아이디어를 10개 제안해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,248,517,765,0.44,2026-08-10 09:35:00
1145,마케팅팀,user_b04_mkt_10,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,955,909,1864,0.9,2026-06-05 11:18:00
1146,재무/기획팀,user_b04_finplan_03,2분기 사용자 증가율 성과를 경영진 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,855,1118,1973,5.0,2026-01-28 10:38:00
1147,재무/기획팀,user_b04_finplan_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,923,1285,2208,1.5,2026-02-10 09:48:00
1148,인사팀,user_b04_hr_09,지난달 조직문화 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,446,1187,1633,4.74,2026-08-18 12:57:00
1149,개발팀,user_b04_dev_21,이번 주 SQLAlchemy 성과를 경영진 보고용 보고서 형식으로 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,544,995,1539,1.11,2026-04-29 10:24:00
1150,마케팅팀,user_b04_mkt_03,광고 클릭률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,670,748,1418,0.92,2026-01-25 09:19:00
