log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
368,인사팀,user_b06_hr_10,성과 리뷰 성과 데이터를 표로 요약하고 해석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,486,640,1126,3.45,2026-05-22 17:37:00
369,인사팀,user_b06_hr_10,사내 교육 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,913,477,1390,2.8,2026-04-28 17:32:00
370,개발팀,user_b06_dev_04,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,856,988,1844,0.93,2026-08-27 13:46:00
371,인사팀,user_b06_hr_10,"지원자 수의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,162,473,635,0.39,2026-04-08 17:53:00
372,개발팀,user_b06_dev_19,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,256,689,945,0.57,2026-03-22 15:12:00
373,마케팅팀,user_b06_mkt_15,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,609,1073,1682,0.93,2026-01-07 12:26:00
374,인사팀,user_b06_hr_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,746,857,1603,0.81,2026-05-27 11:23:00
375,고객지원팀,user_b06_cs_11,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o,474,1060,1534,4.33,2026-09-13 09:48:00
376,재무/기획팀,user_b06_finplan_06,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,648,587,1235,0.76,2026-04-05 17:55:00
377,인사팀,user_b06_hr_03,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1-mini,740,828,1568,1.01,2026-02-15 09:37:00
378,인사팀,user_b06_hr_01,조직문화 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,365,711,1076,0.78,2026-01-12 15:50:00
379,개발팀,user_b06_dev_09,2분기 Python 성과를 팀장 보고용 보고서 형식으로 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,384,933,1317,1.0,2026-06-29 11:37:00
380,재무/기획팀,user_b06_finplan_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,851,1201,2052,1.09,2026-02-10 14:21:00
381,마케팅팀,user_b06_mkt_17,"계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,535,1142,1677,4.69,2026-01-14 12:41:00
382,재무/기획팀,user_b06_finplan_07,사용자 증가율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,754,923,1677,1.11,2026-04-18 11:05:00
383,마케팅팀,user_b06_mkt_20,랜딩페이지 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,631,745,1376,0.7,2026-06-13 13:45:00
384,인사팀,user_b06_hr_10,면접 피드백 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,774,1117,1891,1.01,2026-06-22 15:24:00
385,재무/기획팀,user_b06_finplan_04,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,926,1009,1935,0.97,2026-03-19 11:22:00
386,개발팀,user_b06_dev_16,React 용어의 의미와 예시를 간단히 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,316,277,593,0.28,2026-07-25 10:42:00
387,마케팅팀,user_b06_mkt_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,661,510,1171,0.54,2026-07-01 10:56:00
388,인사팀,user_b06_hr_07,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,838,1208,2046,6.39,2026-09-12 16:11:00
389,영업팀,user_b06_sales_21,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,1254,616,1870,0.76,2026-03-22 17:27:00
390,고객지원팀,user_b06_cs_18,배송 지연와 Blob Storage의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,187,425,612,0.36,2026-04-04 10:33:00
391,마케팅팀,user_b06_mkt_16,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,329,685,1014,0.75,2026-03-29 10:39:00
392,영업팀,user_b06_sales_02,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o,460,1428,1888,5.61,2026-06-22 12:01:00
393,재무/기획팀,user_b06_finplan_07,"사용자 증가율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,780,1033,1813,0.95,2026-08-24 10:21:00
394,재무/기획팀,user_b06_finplan_18,팀 내 공유용으로 서비스 로드맵 관련 아이디어를 10개 제안해줘,gpt-4.1-mini,340,242,582,0.34,2026-03-13 16:24:00
395,인사팀,user_b06_hr_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,1361,575,1936,0.98,2026-07-30 15:59:00
396,재무/기획팀,user_b06_finplan_17,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,633,888,1521,1.04,2026-07-09 14:21:00
397,고객지원팀,user_b06_cs_05,가상 구독 상품 사용자 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,271,400,671,0.36,2026-07-21 14:05:00
398,재무/기획팀,user_b06_finplan_08,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,955,952,1907,4.54,2026-02-18 09:05:00
399,영업팀,user_b06_sales_09,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,586,912,1498,3.94,2026-09-30 15:45:00
400,재무/기획팀,user_b06_finplan_13,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,524,688,1212,0.63,2026-04-28 09:33:00
401,재무/기획팀,user_b06_finplan_04,지난달 기능 채택률 성과를 임원 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,631,1002,1633,0.89,2026-03-14 17:34:00
402,개발팀,user_b06_dev_22,팀 내 공유용으로 마스킹 모듈 관련 아이디어를 10개 제안해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1,276,237,513,1.42,2026-02-25 09:14:00
403,개발팀,user_b06_dev_14,Azure OpenAI에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,500,958,1458,0.82,2026-06-18 15:58:00
404,개발팀,user_b06_dev_07,"테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,783,1129,1912,1.02,2026-01-30 13:30:00
405,마케팅팀,user_b06_mkt_17,캠페인 ROAS 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,714,697,1411,0.88,2026-09-15 10:34:00
406,인사팀,user_b06_hr_05,팀 내 공유용으로 입사 초기 이탈률 관련 아이디어를 10개 제안해줘,gpt-4o-mini,114,244,358,0.21,2026-06-15 10:50:00
407,영업팀,user_b06_sales_18,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,958,1022,1980,5.77,2026-07-17 15:53:00
408,마케팅팀,user_b06_mkt_07,Azure OpenAI에서 알림 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,689,1210,1899,1.05,2026-02-25 11:01:00
409,영업팀,user_b06_sales_13,"대형 고객 제안 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,567,1267,1834,1.37,2026-08-29 10:06:00
410,재무/기획팀,user_b06_finplan_17,예산 계획 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,612,451,1063,0.48,2026-06-30 14:09:00
411,인사팀,user_b06_hr_06,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,864,574,1438,0.64,2026-08-02 12:24:00
412,인사팀,user_b06_hr_13,"샘플고객B 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,471,422,893,0.43,2026-02-07 16:56:00
413,영업팀,user_b06_sales_06,대형 고객 제안 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,642,891,1533,1.04,2026-06-24 15:31:00
414,재무/기획팀,user_b06_finplan_08,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,538,769,1307,0.89,2026-03-01 11:01:00
415,마케팅팀,user_b06_mkt_16,"팀 내 공유용으로 이메일 오픈율 관련 아이디어를 10개 제안해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,284,358,642,0.33,2026-06-24 15:30:00
416,재무/기획팀,user_b06_finplan_11,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o,829,705,1534,3.51,2026-04-05 16:25:00
417,재무/기획팀,user_b06_finplan_05,"투자 우선순위 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,373,761,1134,0.65,2026-07-11 17:36:00
418,영업팀,user_b06_sales_19,테스트용으로 추천 후보 모듈의 단위 테스트 코드를 만들어줘,gpt-4o,534,1092,1626,4.51,2026-06-05 11:29:00
419,재무/기획팀,user_b06_finplan_18,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,880,994,1874,1.22,2026-04-09 17:07:00
420,개발팀,user_b06_dev_23,비동기 처리를 사용할 때 주의할 점을 알려줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,195,397,592,0.43,2026-06-06 09:43:00
421,인사팀,user_b06_hr_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,845,1287,2132,1.15,2026-02-06 13:59:00
422,영업팀,user_b06_sales_18,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,518,611,1129,0.74,2026-05-30 09:15:00
423,인사팀,user_b06_hr_14,파일럿 고객 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,442,520,962,0.49,2026-08-01 14:27:00
424,인사팀,user_b06_hr_09,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,562,587,1149,0.73,2026-08-21 11:45:00
425,인사팀,user_b06_hr_09,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,1347,817,2164,5.47,2026-05-21 13:51:00
426,영업팀,user_b06_sales_22,이번 주 제안서 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,576,1094,1670,0.94,2026-05-18 13:52:00
427,영업팀,user_b06_sales_15,리드 전환의 개념을 비전공자도 이해할 수 있게 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,164,253,417,0.23,2026-05-18 14:12:00
428,마케팅팀,user_b06_mkt_11,Django를 사용할 때 주의할 점을 알려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,219,263,482,1.2,2026-02-07 16:41:00
429,재무/기획팀,user_b06_finplan_07,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1,678,899,1577,4.83,2026-09-30 15:57:00
430,영업팀,user_b06_sales_07,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,989,806,1795,0.84,2026-05-19 09:26:00
431,마케팅팀,user_b06_mkt_16,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,949,687,1636,0.74,2026-07-05 16:26:00
432,인사팀,user_b06_hr_07,"Django 용어의 의미와 예시를 간단히 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,393,229,622,0.27,2026-03-01 14:18:00
433,마케팅팀,user_b06_mkt_13,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,610,419,1029,0.46,2026-08-21 14:02:00
434,개발팀,user_b06_dev_19,팀 내 공유용으로 비동기 처리 관련 아이디어를 10개 제안해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,124,236,360,0.2,2026-06-01 17:27:00
435,개발팀,user_b06_dev_11,클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,857,1043,1900,0.98,2026-08-17 13:05:00
436,마케팅팀,user_b06_mkt_16,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,601,540,1141,0.54,2026-06-30 11:21:00
437,영업팀,user_b06_sales_12,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,583,569,1152,0.56,2026-08-15 14:19:00
438,영업팀,user_b06_sales_01,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1412,613,2025,0.8,2026-06-22 10:29:00
439,인사팀,user_b06_hr_15,Django와 Blob Storage의 차이를 비교해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,175,383,558,0.32,2026-07-16 17:06:00
440,고객지원팀,user_b06_cs_11,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,283,407,690,0.37,2026-08-22 10:06:00
441,인사팀,user_b06_hr_03,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1049,452,1501,0.59,2026-01-24 10:29:00
442,개발팀,user_b06_dev_21,"Python와 FastAPI의 차이를 비교해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,356,290,646,0.39,2026-07-01 10:21:00
443,재무/기획팀,user_b06_finplan_17,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,933,1016,1949,0.97,2026-09-26 13:46:00
444,인사팀,user_b06_hr_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,733,457,1190,0.52,2026-04-05 09:25:00
445,개발팀,user_b06_dev_03,비동기 처리 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1101,577,1678,0.9,2026-01-02 14:02:00
446,인사팀,user_b06_hr_14,Django에서 알림 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,1056,811,1867,0.86,2026-02-05 15:55:00
447,재무/기획팀,user_b06_finplan_01,시장 조사 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,1204,469,1673,0.83,2026-03-16 17:49:00
448,재무/기획팀,user_b06_finplan_05,에러율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,977,984,1961,0.96,2026-08-03 11:36:00
449,영업팀,user_b06_sales_01,"리드 전환 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,1184,731,1915,4.03,2026-06-30 15:02:00
450,재무/기획팀,user_b06_finplan_01,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,433,659,1092,0.76,2026-02-12 16:48:00
451,마케팅팀,user_b06_mkt_20,Python와 FastAPI의 차이를 비교해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,366,284,650,1.45,2026-08-27 17:04:00
452,재무/기획팀,user_b06_finplan_18,"투자 우선순위 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,484,460,944,0.59,2026-06-18 12:05:00
453,재무/기획팀,user_b06_finplan_16,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,929,507,1436,0.6,2026-02-14 11:34:00
454,영업팀,user_b06_sales_01,"이번 달 견적 안내 성과를 팀장 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,682,977,1659,1.14,2026-08-20 14:19:00
455,영업팀,user_b06_sales_15,영업팀에서 공유할 매출 결과 보고서를 1페이지 분량으로 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,525,827,1352,0.73,2026-01-29 13:21:00
456,재무/기획팀,user_b06_finplan_02,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,397,589,986,0.53,2026-04-15 10:48:00
457,고객지원팀,user_b06_cs_20,팀 내 공유용으로 고객 불만 응대 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,103,497,600,0.39,2026-04-04 15:21:00
458,재무/기획팀,user_b06_finplan_11,Node.js 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,217,326,543,1.42,2026-09-17 15:48:00
459,마케팅팀,user_b06_mkt_05,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,582,638,1220,0.61,2026-01-11 16:00:00
460,개발팀,user_b06_dev_05,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,824,998,1822,0.93,2026-03-30 11:46:00
461,마케팅팀,user_b06_mkt_17,GitHub Actions를 사용할 때 주의할 점을 알려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,252,384,636,0.44,2026-07-10 15:55:00
462,인사팀,user_b06_hr_12,면접 피드백 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,790,396,1186,0.63,2026-09-17 11:55:00
463,영업팀,user_b06_sales_03,제안서의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,265,419,684,0.48,2026-07-11 10:00:00
464,영업팀,user_b06_sales_03,"영업팀에서 공유할 고객 미팅 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,383,831,1214,0.9,2026-01-29 09:24:00
465,영업팀,user_b06_sales_12,Node.js와 SQLAlchemy의 차이를 비교해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,376,332,708,0.43,2026-07-29 10:20:00
466,개발팀,user_b06_dev_13,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,609,1045,1654,1.18,2026-04-19 10:49:00
467,영업팀,user_b06_sales_14,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,450,1406,1856,1.46,2026-07-31 13:31:00
468,개발팀,user_b06_dev_08,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,645,378,1023,0.44,2026-06-26 17:04:00
469,재무/기획팀,user_b06_finplan_05,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1244,727,1971,0.84,2026-02-28 11:44:00
470,고객지원팀,user_b06_cs_13,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o,797,455,1252,2.58,2026-04-18 12:47:00
471,인사팀,user_b06_hr_07,"사내 교육 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘",gpt-4o,408,837,1245,3.46,2026-02-03 16:20:00
472,재무/기획팀,user_b06_finplan_03,MAU 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,994,854,1848,0.87,2026-02-11 14:05:00
473,재무/기획팀,user_b06_finplan_02,"기능 채택률의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,139,411,550,0.33,2026-05-31 12:26:00
474,영업팀,user_b06_sales_11,팀 내 공유용으로 계약 성공률 관련 아이디어를 10개 제안해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,235,484,719,0.41,2026-09-02 16:21:00
475,개발팀,user_b06_dev_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1078,1089,2167,1.06,2026-01-20 09:18:00
476,인사팀,user_b06_hr_02,성과 리뷰 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,683,756,1439,0.72,2026-02-14 14:29:00
477,마케팅팀,user_b06_mkt_03,시장 조사 용어의 의미와 예시를 간단히 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,236,427,663,0.48,2026-04-24 17:11:00
478,재무/기획팀,user_b06_finplan_01,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,652,775,1427,3.54,2026-06-05 10:14:00
479,고객지원팀,user_b06_cs_03,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,891,1467,2358,1.66,2026-07-05 16:08:00
480,영업팀,user_b06_sales_03,영업 파이프라인 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1300,539,1839,0.72,2026-09-17 16:01:00
481,개발팀,user_b06_dev_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1154,742,1896,0.83,2026-07-15 17:15:00
482,인사팀,user_b06_hr_10,Azure OpenAI에서 알림 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,440,1287,1727,1.05,2026-09-03 16:16:00
483,영업팀,user_b06_sales_14,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,538,877,1415,0.77,2026-03-11 10:50:00
484,영업팀,user_b06_sales_01,"견적 안내 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,566,1071,1637,0.92,2026-01-22 17:26:00
485,마케팅팀,user_b06_mkt_12,"마케팅팀에서 공유할 SNS 콘텐츠 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,831,747,1578,0.75,2026-09-22 16:41:00
486,재무/기획팀,user_b06_finplan_14,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1,1043,988,2031,5.75,2026-03-18 15:22:00
487,재무/기획팀,user_b06_finplan_08,기능 채택률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1159,583,1742,0.72,2026-08-24 16:59:00
488,영업팀,user_b06_sales_12,견적 안내 용어의 의미와 예시를 간단히 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,163,490,653,0.4,2026-09-18 09:51:00
489,개발팀,user_b06_dev_09,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1173,405,1578,0.76,2026-05-05 12:24:00
490,개발팀,user_b06_dev_16,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,639,1185,1824,1.02,2026-08-07 12:50:00
491,개발팀,user_b06_dev_11,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,808,658,1466,0.68,2026-05-28 15:16:00
