log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
455,고객지원팀,user_b01_cs_05,파일럿 고객 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,444,643,1087,2.82,2026-05-23 14:49:00
456,영업팀,user_b01_sales_33,"영업 파이프라인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,339,745,1084,0.63,2026-06-04 15:16:00
457,마케팅팀,user_b01_mkt_19,고객 세그먼트 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o,1344,391,1735,3.03,2026-01-12 10:27:00
458,고객지원팀,user_b01_cs_09,팀 내 공유용으로 상담 스크립트 관련 아이디어를 10개 제안해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,199,345,544,0.39,2026-08-14 11:34:00
459,재무/기획팀,user_b01_finplan_16,재무/기획팀에서 공유할 예산 계획 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,854,826,1680,0.82,2026-08-19 13:36:00
460,재무/기획팀,user_b01_finplan_01,마스킹 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,772,1148,1920,1.03,2026-01-17 09:05:00
461,재무/기획팀,user_b01_finplan_09,매출과 비용 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,845,1010,1855,0.95,2026-06-10 13:18:00
462,고객지원팀,user_b01_cs_01,재문의율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,1251,390,1641,0.77,2026-04-02 16:37:00
463,인사팀,user_b01_hr_27,채용공고의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,152,309,461,1.54,2026-02-06 09:48:00
464,인사팀,user_b01_hr_01,입사 초기 이탈률의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,126,375,501,0.39,2026-06-18 17:08:00
465,인사팀,user_b01_hr_16,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,557,608,1165,0.58,2026-09-20 14:11:00
466,인사팀,user_b01_hr_25,인사팀에서 공유할 채용공고 결과 보고서를 1페이지 분량으로 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,713,935,1648,0.86,2026-06-06 12:51:00
467,개발팀,user_b01_dev_11,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,389,546,935,0.64,2026-07-04 15:31:00
468,개발팀,user_b01_dev_24,비동기 처리 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,789,1035,1824,1.22,2026-07-11 10:51:00
469,마케팅팀,user_b01_mkt_30,"랜딩페이지 이탈률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,397,1160,1557,0.94,2026-09-03 16:33:00
470,인사팀,user_b01_hr_15,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,448,561,1009,0.52,2026-04-21 13:25:00
471,개발팀,user_b01_dev_11,"대시보드 API 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1074,583,1657,0.7,2026-09-26 13:29:00
472,인사팀,user_b01_hr_13,가상고객A에게 보낼 후속 안내 메일을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,362,742,1104,3.07,2026-06-19 16:53:00
473,영업팀,user_b01_sales_17,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,548,690,1238,0.64,2026-05-06 16:43:00
474,고객지원팀,user_b01_cs_29,데모고객D에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,421,467,888,0.45,2026-03-03 14:54:00
475,재무/기획팀,user_b01_finplan_05,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,615,404,1019,0.45,2026-07-31 14:30:00
476,개발팀,user_b01_dev_08,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,396,635,1031,0.56,2026-05-08 11:09:00
477,개발팀,user_b01_dev_14,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1010,529,1539,0.64,2026-01-27 15:24:00
478,마케팅팀,user_b01_mkt_30,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,1052,1378,2430,6.16,2026-08-05 11:50:00
479,개발팀,user_b01_dev_21,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4o-mini,1291,477,1768,0.67,2026-08-22 17:57:00
480,마케팅팀,user_b01_mkt_25,"캠페인 ROAS 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,765,823,1588,0.79,2026-06-05 17:15:00
481,개발팀,user_b01_dev_16,마스킹 모듈와 Django의 차이를 비교해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,177,495,672,0.4,2026-05-01 12:27:00
482,영업팀,user_b01_sales_07,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,359,328,687,0.33,2026-05-28 17:38:00
483,영업팀,user_b01_sales_14,"매출 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,599,705,1304,0.66,2026-08-09 12:38:00
484,인사팀,user_b01_hr_22,"계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,919,723,1642,0.76,2026-07-17 14:17:00
485,재무/기획팀,user_b01_finplan_03,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,1294,599,1893,3.7,2026-09-17 14:38:00
486,영업팀,user_b01_sales_27,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,383,767,1150,0.65,2026-01-13 15:09:00
487,재무/기획팀,user_b01_finplan_06,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,805,584,1389,0.81,2026-01-23 14:16:00
488,고객지원팀,user_b01_cs_27,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,788,767,1555,0.76,2026-07-16 15:16:00
489,재무/기획팀,user_b01_finplan_16,클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,534,809,1343,0.72,2026-03-21 14:52:00
490,영업팀,user_b01_sales_18,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,831,1032,1863,0.96,2026-04-21 11:22:00
491,인사팀,user_b01_hr_08,인사팀에서 공유할 입사 초기 이탈률 결과 보고서를 1페이지 분량으로 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,830,1175,2005,5.17,2026-03-13 14:48:00
492,인사팀,user_b01_hr_07,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,681,546,1227,0.73,2026-08-08 14:21:00
493,영업팀,user_b01_sales_15,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,705,447,1152,0.5,2026-08-30 10:11:00
494,인사팀,user_b01_hr_07,온보딩를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,342,275,617,1.39,2026-02-09 10:06:00
495,개발팀,user_b01_dev_16,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1007,605,1612,0.69,2026-05-16 11:29:00
496,인사팀,user_b01_hr_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,760,768,1528,0.97,2026-09-09 16:35:00
497,마케팅팀,user_b01_mkt_23,2분기 캠페인 ROAS 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,660,1109,1769,1.25,2026-06-07 13:31:00
498,개발팀,user_b01_dev_05,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,589,602,1191,0.59,2026-06-16 12:01:00
499,영업팀,user_b01_sales_01,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,644,328,972,1.95,2026-04-29 17:21:00
500,개발팀,user_b01_dev_18,React 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,338,712,1050,2.93,2026-04-21 16:21:00
501,인사팀,user_b01_hr_19,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1109,814,1923,1.12,2026-02-10 12:05:00
502,마케팅팀,user_b01_mkt_11,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,955,1016,1971,4.76,2026-03-11 12:20:00
503,마케팅팀,user_b01_mkt_01,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,330,843,1173,0.7,2026-08-01 14:17:00
504,영업팀,user_b01_sales_16,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,509,821,1330,0.93,2026-04-05 14:00:00
505,영업팀,user_b01_sales_02,파일럿 고객 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,412,438,850,0.42,2026-08-31 15:36:00
506,인사팀,user_b01_hr_16,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,485,691,1176,0.8,2026-07-01 17:57:00
507,개발팀,user_b01_dev_08,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,373,545,918,2.87,2026-08-10 17:47:00
508,영업팀,user_b01_sales_09,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,764,604,1368,0.63,2026-07-07 13:06:00
509,인사팀,user_b01_hr_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,353,332,685,0.33,2026-05-19 10:24:00
510,고객지원팀,user_b01_cs_09,고객 불만 응대 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,510,732,1242,0.66,2026-04-20 15:29:00
511,마케팅팀,user_b01_mkt_28,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,891,819,1710,0.82,2026-05-30 14:16:00
512,인사팀,user_b01_hr_17,"지원자 수 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,444,1239,1683,1.01,2026-09-26 14:40:00
513,인사팀,user_b01_hr_16,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,795,614,1409,0.83,2026-04-16 12:36:00
514,재무/기획팀,user_b01_finplan_08,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,537,641,1178,2.92,2026-01-09 12:15:00
515,마케팅팀,user_b01_mkt_20,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o,438,450,888,2.13,2026-06-26 15:12:00
516,고객지원팀,user_b01_cs_29,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,812,804,1616,0.79,2026-05-14 13:52:00
517,재무/기획팀,user_b01_finplan_11,예산 계획 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,884,786,1670,0.79,2026-01-26 15:50:00
518,인사팀,user_b01_hr_20,채용공고 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,868,667,1535,0.7,2026-09-10 16:40:00
519,영업팀,user_b01_sales_22,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,426,411,837,0.41,2026-06-30 13:20:00
520,고객지원팀,user_b01_cs_30,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,1031,970,2001,1.24,2026-07-18 10:46:00
521,영업팀,user_b01_sales_11,최근 4주 계약 성공률 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,378,753,1131,0.64,2026-08-24 15:53:00
522,인사팀,user_b01_hr_26,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,603,746,1349,0.7,2026-06-04 09:40:00
523,재무/기획팀,user_b01_finplan_12,"배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,270,641,911,0.53,2026-01-18 13:12:00
524,마케팅팀,user_b01_mkt_17,광고 클릭률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,537,777,1314,0.7,2026-07-10 12:10:00
525,마케팅팀,user_b01_mkt_16,다음 달 시장 조사 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,534,782,1316,3.42,2026-03-16 10:42:00
526,재무/기획팀,user_b01_finplan_08,"MAU 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,361,1111,1472,0.9,2026-09-17 11:52:00
527,재무/기획팀,user_b01_finplan_09,재무/기획팀에서 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,329,1054,1383,1.09,2026-04-17 13:28:00
528,인사팀,user_b01_hr_21,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,452,590,1042,0.54,2026-09-28 15:16:00
529,인사팀,user_b01_hr_24,"인사팀에서 공유할 사내 교육 결과 보고서를 1페이지 분량으로 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,439,1017,1456,0.85,2026-06-30 16:59:00
530,영업팀,user_b01_sales_31,Azure OpenAI를 사용할 때 주의할 점을 알려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,167,336,503,0.29,2026-02-17 12:46:00
531,개발팀,user_b01_dev_11,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,606,1004,1610,0.88,2026-08-14 16:57:00
532,영업팀,user_b01_sales_23,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1,598,1072,1670,5.45,2026-03-10 14:02:00
533,영업팀,user_b01_sales_12,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,466,511,977,0.49,2026-09-14 13:02:00
534,인사팀,user_b01_hr_17,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4.1-mini,1305,605,1910,0.99,2026-07-19 12:07:00
535,영업팀,user_b01_sales_32,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,711,985,1696,0.9,2026-06-08 12:47:00
536,마케팅팀,user_b01_mkt_22,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,873,388,1261,2.44,2026-04-20 11:57:00
537,인사팀,user_b01_hr_27,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,1370,714,2084,4.2,2026-06-17 09:12:00
538,마케팅팀,user_b01_mkt_35,"지난달 랜딩페이지 이탈률 성과를 경영진 보고용 보고서 형식으로 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,383,890,1273,0.74,2026-04-24 14:20:00
539,고객지원팀,user_b01_cs_08,지난달 재문의율 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,510,1282,1792,1.37,2026-09-07 14:37:00
540,인사팀,user_b01_hr_06,채용공고 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1411,785,2196,1.19,2026-05-07 11:34:00
541,영업팀,user_b01_sales_22,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,741,386,1127,0.6,2026-07-15 17:07:00
542,개발팀,user_b01_dev_16,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,448,677,1125,0.61,2026-01-02 13:34:00
543,개발팀,user_b01_dev_05,대시보드 API 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,1067,740,1807,0.81,2026-03-20 15:28:00
544,개발팀,user_b01_dev_18,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,864,778,1642,0.78,2026-02-25 14:03:00
545,마케팅팀,user_b01_mkt_14,캠페인 ROAS 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,481,908,1389,0.78,2026-08-22 13:50:00
546,인사팀,user_b01_hr_17,PostgreSQL에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,817,1022,1839,0.95,2026-05-09 12:41:00
547,재무/기획팀,user_b01_finplan_04,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,972,1025,1997,4.81,2026-05-01 12:42:00
548,인사팀,user_b01_hr_26,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,568,731,1299,0.87,2026-02-09 09:18:00
549,영업팀,user_b01_sales_04,"리드 육성 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,714,1056,1770,0.95,2026-06-28 09:33:00
550,개발팀,user_b01_dev_18,Python 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,604,908,1512,0.81,2026-05-23 10:29:00
551,개발팀,user_b01_dev_26,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1023,691,1714,0.98,2026-06-26 09:54:00
552,개발팀,user_b01_dev_27,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,585,713,1298,0.67,2026-05-24 09:57:00
553,마케팅팀,user_b01_mkt_10,PostgreSQL에서 알림 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,674,924,1598,0.84,2026-08-22 10:15:00
554,인사팀,user_b01_hr_24,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,551,596,1147,0.74,2026-02-04 10:41:00
555,고객지원팀,user_b01_cs_14,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1333,499,1832,0.7,2026-05-03 10:44:00
556,인사팀,user_b01_hr_24,"HR 리더십 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,329,1179,1508,0.94,2026-04-30 09:10:00
557,개발팀,user_b01_dev_26,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1154,359,1513,0.55,2026-02-25 10:01:00
558,개발팀,user_b01_dev_12,Azure OpenAI에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,854,1465,2319,6.23,2026-03-10 09:04:00
559,인사팀,user_b01_hr_02,"사내 교육 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,379,688,1067,0.6,2026-02-16 15:59:00
560,고객지원팀,user_b01_cs_06,구독 상품를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,236,384,620,0.34,2026-06-05 16:01:00
561,고객지원팀,user_b01_cs_13,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,412,410,822,1.95,2026-05-31 15:07:00
562,영업팀,user_b01_sales_33,영업팀에서 공유할 영업 파이프라인 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,528,654,1182,0.61,2026-08-26 12:19:00
563,영업팀,user_b01_sales_19,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1,449,646,1095,3.42,2026-01-01 11:17:00
564,영업팀,user_b01_sales_21,리드 육성의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,239,513,752,0.43,2026-07-24 17:08:00
565,재무/기획팀,user_b01_finplan_11,"경쟁사 분석 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,533,993,1526,0.86,2026-01-05 16:29:00
566,마케팅팀,user_b01_mkt_09,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,969,993,1962,0.97,2026-05-30 09:58:00
567,마케팅팀,user_b01_mkt_06,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,828,751,1579,0.76,2026-06-06 09:04:00
568,개발팀,user_b01_dev_23,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,625,940,1565,0.84,2026-02-03 17:13:00
569,재무/기획팀,user_b01_finplan_14,Python와 Azure OpenAI의 차이를 비교해줘,gpt-4o-mini,342,466,808,0.43,2026-05-24 15:27:00
570,개발팀,user_b01_dev_10,상반기 FastAPI 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,711,720,1431,0.9,2026-09-29 16:30:00
571,인사팀,user_b01_hr_05,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,326,429,755,0.39,2026-05-16 13:42:00
572,고객지원팀,user_b01_cs_25,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,349,661,1010,0.57,2026-05-10 09:09:00
573,영업팀,user_b01_sales_21,"견적 안내 용어의 의미와 예시를 간단히 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,268,419,687,1.81,2026-03-29 09:27:00
574,재무/기획팀,user_b01_finplan_01,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,557,1083,1640,0.93,2026-01-23 14:31:00
575,인사팀,user_b01_hr_19,온보딩 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,761,680,1441,0.69,2026-08-03 11:46:00
576,개발팀,user_b01_dev_21,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,993,1044,2037,1.01,2026-04-25 12:39:00
577,개발팀,user_b01_dev_25,지난달 Python 성과를 팀장 보고용 보고서 형식으로 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,422,1158,1580,1.22,2026-03-16 13:09:00
578,개발팀,user_b01_dev_26,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,540,978,1518,0.85,2026-08-14 09:44:00
579,고객지원팀,user_b01_cs_11,가상 구독 상품 사용자 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o,504,448,952,2.2,2026-05-22 14:03:00
580,영업팀,user_b01_sales_19,리드 전환 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,681,489,1170,0.53,2026-06-10 16:44:00
581,영업팀,user_b01_sales_24,계약 성공률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,1001,363,1364,0.66,2026-01-05 14:24:00
582,마케팅팀,user_b01_mkt_02,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,603,685,1288,0.84,2026-06-25 17:00:00
